"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/18/2020","AQS","410010004","3","6.6","ug/m3 LC","28","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/19/2020","AQS","410010004","3","7.1","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/20/2020","AQS","410010004","3","7.6","ug/m3 LC","32","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/21/2020","AQS","410010004","3","9.7","ug/m3 LC","40","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/22/2020","AQS","410010004","3","12.1","ug/m3 LC","51","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/23/2020","AQS","410010004","3","19.4","ug/m3 LC","66","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/24/2020","AQS","410010004","3","10.5","ug/m3 LC","44","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/25/2020","AQS","410010004","3","7.5","ug/m3 LC","31","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/26/2020","AQS","410010004","3","6.5","ug/m3 LC","27","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/27/2020","AQS","410010004","3","10.5","ug/m3 LC","44","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/28/2020","AQS","410010004","3","9.9","ug/m3 LC","41","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/29/2020","AQS","410010004","3","6.2","ug/m3 LC","26","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/30/2020","AQS","410010004","3","9.1","ug/m3 LC","38","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"01/31/2020","AQS","410010004","3","9.2","ug/m3 LC","38","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/01/2020","AQS","410010004","3","6","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/02/2020","AQS","410010004","3","2.5","ug/m3 LC","10","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/03/2020","AQS","410010004","3","4.3","ug/m3 LC","18","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/04/2020","AQS","410010004","3","5.1","ug/m3 LC","21","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/05/2020","AQS","410010004","3","5.9","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/06/2020","AQS","410010004","3","10.1","ug/m3 LC","42","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/07/2020","AQS","410010004","3","4.7","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/08/2020","AQS","410010004","3","3","ug/m3 LC","13","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/09/2020","AQS","410010004","3","7.6","ug/m3 LC","32","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/10/2020","AQS","410010004","3","9.9","ug/m3 LC","41","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/11/2020","AQS","410010004","3","9.5","ug/m3 LC","40","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/12/2020","AQS","410010004","3","7.1","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/13/2020","AQS","410010004","3","6.1","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/14/2020","AQS","410010004","3","12.1","ug/m3 LC","51","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/15/2020","AQS","410010004","3","5.3","ug/m3 LC","22","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/16/2020","AQS","410010004","3","6.5","ug/m3 LC","27","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/17/2020","AQS","410010004","3","10.1","ug/m3 LC","42","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/18/2020","AQS","410010004","3","9.5","ug/m3 LC","40","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/19/2020","AQS","410010004","3","5.9","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/20/2020","AQS","410010004","3","7.6","ug/m3 LC","32","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/21/2020","AQS","410010004","3","8.4","ug/m3 LC","35","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/22/2020","AQS","410010004","3","9.4","ug/m3 LC","39","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/23/2020","AQS","410010004","3","8","ug/m3 LC","33","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/24/2020","AQS","410010004","3","9.3","ug/m3 LC","39","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/25/2020","AQS","410010004","3","10.6","ug/m3 LC","44","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/26/2020","AQS","410010004","3","8.9","ug/m3 LC","37","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/27/2020","AQS","410010004","3","6.1","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/28/2020","AQS","410010004","3","7.9","ug/m3 LC","33","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"02/29/2020","AQS","410010004","3","4.8","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/01/2020","AQS","410010004","3","5.3","ug/m3 LC","22","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/02/2020","AQS","410010004","3","7.1","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/03/2020","AQS","410010004","3","8","ug/m3 LC","33","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/04/2020","AQS","410010004","3","5.3","ug/m3 LC","22","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/05/2020","AQS","410010004","3","7.1","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/06/2020","AQS","410010004","3","8.2","ug/m3 LC","34","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/07/2020","AQS","410010004","3","6.2","ug/m3 LC","26","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/08/2020","AQS","410010004","3","5.7","ug/m3 LC","24","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/09/2020","AQS","410010004","3","6.5","ug/m3 LC","27","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/10/2020","AQS","410010004","3","4.3","ug/m3 LC","18","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/11/2020","AQS","410010004","3","5","ug/m3 LC","21","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/12/2020","AQS","410010004","3","7.2","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/13/2020","AQS","410010004","3","6.6","ug/m3 LC","28","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/14/2020","AQS","410010004","3","4","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/15/2020","AQS","410010004","3","8.9","ug/m3 LC","37","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/16/2020","AQS","410010004","3","6.2","ug/m3 LC","26","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/17/2020","AQS","410010004","3","6.5","ug/m3 LC","27","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/18/2020","AQS","410010004","3","4","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/19/2020","AQS","410010004","3","6","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/20/2020","AQS","410010004","3","6.1","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/21/2020","AQS","410010004","3","5.6","ug/m3 LC","23","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/22/2020","AQS","410010004","3","4","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/23/2020","AQS","410010004","3","6.3","ug/m3 LC","26","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/24/2020","AQS","410010004","3","5","ug/m3 LC","21","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/25/2020","AQS","410010004","3","7.8","ug/m3 LC","33","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/26/2020","AQS","410010004","3","7.4","ug/m3 LC","31","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/27/2020","AQS","410010004","3","7.7","ug/m3 LC","32","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/28/2020","AQS","410010004","3","5.8","ug/m3 LC","24","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/29/2020","AQS","410010004","3","4.2","ug/m3 LC","18","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/30/2020","AQS","410010004","3","2.6","ug/m3 LC","11","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"03/31/2020","AQS","410010004","3","4.6","ug/m3 LC","19","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/01/2020","AirNow","410010004","3","5.3","ug/m3 LC","22","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/02/2020","AirNow","410010004","3","4.9","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/03/2020","AirNow","410010004","3","5.3","ug/m3 LC","22","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/04/2020","AirNow","410010004","3","4.8","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/05/2020","AirNow","410010004","3","4.1","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/06/2020","AirNow","410010004","3","4.7","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/07/2020","AirNow","410010004","3","4.6","ug/m3 LC","19","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/08/2020","AirNow","410010004","3","5.9","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/09/2020","AirNow","410010004","3","5.9","ug/m3 LC","25","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/10/2020","AirNow","410010004","3","4.6","ug/m3 LC","19","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/11/2020","AirNow","410010004","3","4.3","ug/m3 LC","18","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/12/2020","AirNow","410010004","3","3.8","ug/m3 LC","16","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/13/2020","AirNow","410010004","3","7.3","ug/m3 LC","30","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/14/2020","AirNow","410010004","3","6.2","ug/m3 LC","26","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/15/2020","AirNow","410010004","3","2.9","ug/m3 LC","12","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/16/2020","AirNow","410010004","3","4.3","ug/m3 LC","18","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/17/2020","AirNow","410010004","3","4.5","ug/m3 LC","19","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/18/2020","AirNow","410010004","3","6.4","ug/m3 LC","27","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/19/2020","AirNow","410010004","3","7.6","ug/m3 LC","32","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/20/2020","AirNow","410010004","3","4.1","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/21/2020","AirNow","410010004","3","4.8","ug/m3 LC","20","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/22/2020","AirNow","410010004","3","3.9","ug/m3 LC","16","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/23/2020","AirNow","410010004","3","3.7","ug/m3 LC","15","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/24/2020","AirNow","410010004","3","4","ug/m3 LC","17","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
"04/25/2020","AirNow","410010004","3","5.8","ug/m3 LC","24","US FOREST SERVICE OFFICE - BAKER CITY","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","","","41","Oregon","001","Baker","44.78822","-117.8446"
